id,label
2998,8
2999,4
3000,2
3001,1
3002,9
3003,6
3004,5
3005,9
3006,5
3007,6
3008,2
3009,7
3010,7
3011,6
3012,0
3013,3
3014,9
3015,3
3016,1
3017,3
3018,3
3019,6
3020,6
3021,9
3022,3
3023,9
3024,1
3025,2
3026,7
3027,6
3028,0
3029,4
3030,2
3031,3
3032,1
3033,7
3034,2
3035,0
3036,7
3037,9
3038,9
3039,4
3040,0
3041,7
3042,2
3043,3
3044,1
3045,4
3046,7
3047,4
3048,4
3049,1
3050,9
3051,6
3052,3
3053,9
3054,6
3055,3
3056,0
3057,8
3058,8
3059,2
3060,7
3061,7
3062,0
3063,2
3064,4
3065,0
3066,1
3067,8
3068,7
3069,4
3070,3
3071,3
3072,7
3073,3
3074,2
3075,4
3076,7
3077,4
3078,0
3079,0
3080,3
3081,8
3082,3
3083,6
3084,0
3085,4
3086,4
3087,6
3088,7
3089,4
3090,8
3091,4
3092,4
3093,6
3094,7
3095,0
3096,2
3097,4
3098,9
3099,4
3100,9
3101,7
3102,9
3103,9
3104,9
3105,9
3106,0
3107,7
3108,9
3109,7
3110,5
3111,7
3112,9
3113,2
3114,9
3115,4
3116,7
3117,0
3118,7
3119,6
3120,9
3121,0
3122,6
3123,2
3124,2
3125,9
3126,9
3127,4
3128,5
3129,2
3130,1
3131,9
3132,6
3133,0
3134,6
3135,3
3136,6
3137,7
3138,7
3139,8
3140,0
3141,0
3142,6
3143,7
3144,7
3145,9
3146,4
3147,7
3148,6
3149,8
3150,8
3151,2
3152,0
3153,5
3154,1
3155,0
3156,7
3157,6
3158,1
3159,6
3160,6
3161,7
3162,0
3163,3
3164,6
3165,4
3166,3
3167,9
3168,5
3169,5
3170,9
3171,0
3172,1
3173,3
3174,8
3175,2
3176,4
3177,6
3178,8
3179,6
3180,8
3181,7
3182,3
3183,6
3184,6
3185,6
3186,7
3187,4
3188,3
3189,7
3190,9
3191,3
3192,2
3193,7
3194,7
3195,0
3196,3
3197,0
3198,2
3199,7
3200,1
3201,7
3202,1
3203,4
3204,6
3205,4
3206,2
3207,7
3208,6
3209,3
3210,1
3211,8
3212,1
3213,4
3214,3
3215,9
3216,3
3217,3
3218,5
3219,1
3220,4
3221,9
3222,2
3223,8
3224,1
3225,2
3226,6
3227,3
3228,8
3229,4
3230,4
3231,4
3232,4
3233,2
3234,0
3235,6
3236,2
3237,9
3238,1
3239,2
3240,7
3241,9
3242,8
3243,9
3244,0
3245,8
3246,0
3247,4
3248,9
3249,7
3250,0
3251,5
3252,9
3253,1
3254,7
3255,1
3256,9
3257,2
3258,9
3259,3
3260,4
3261,4
3262,2
3263,7
3264,7
3265,0
3266,3
3267,7
3268,3
3269,4
3270,4
3271,2
3272,9
3273,7
3274,6
3275,5
3276,4
3277,5
3278,4
3279,6
3280,5
3281,6
3282,7
3283,9
3284,1
3285,1
3286,7
3287,3
3288,3
3289,2
3290,9
3291,2
3292,7
3293,6
3294,0
3295,1
3296,3
3297,4
3298,6
3299,5
3300,7
3301,4
3302,9
3303,9
3304,9
3305,2
3306,7
3307,4
3308,9
3309,7
3310,1
3311,2
3312,2
3313,8
3314,2
3315,7
3316,0
3317,1
3318,3
3319,9
3320,4
3321,6
3322,9
3323,2
3324,1
3325,7
3326,0
3327,3
3328,0
3329,8
3330,5
3331,3
3332,1
3333,3
3334,5
3335,9
3336,7
3337,2
3338,0
3339,9
3340,6
3341,3
3342,3
3343,2
3344,3
3345,6
3346,3
3347,3
3348,3
3349,1
3350,0
3351,7
3352,6
3353,8
3354,0
3355,7
3356,3
3357,3
3358,4
3359,0
3360,6
3361,1
3362,7
3363,1
3364,9
3365,4
3366,0
3367,0
3368,1
3369,1
3370,3
3371,7
3372,0
3373,2
3374,9
3375,1
3376,9
3377,5
3378,4
3379,8
3380,9
3381,1
3382,0
3383,7
3384,3
3385,2
3386,7
3387,6
3388,2
3389,2
3390,8
3391,9
3392,0
3393,9
3394,9
3395,3
3396,6
3397,6
3398,9
3399,1
3400,7
3401,6
3402,7
3403,8
3404,2
3405,9
3406,6
3407,7
3408,7
3409,2
3410,8
3411,9
3412,0
3413,9
3414,4
3415,1
3416,2
3417,9
3418,9
3419,8
3420,4
3421,7
3422,2
3423,0
3424,2
3425,9
3426,4
3427,1
3428,6
3429,0
3430,9
3431,2
3432,4
3433,7
3434,0
3435,0
3436,5
3437,9
3438,4
3439,0
3440,2
3441,2
3442,0
3443,0
3444,8
3445,9
3446,4
3447,7
3448,0
3449,0
3450,6
3451,9
3452,6
3453,8
3454,6
3455,7
3456,2
3457,8
3458,2
3459,4
3460,0
3461,6
3462,4
3463,1
3464,3
3465,8
3466,7
3467,2
3468,5
3469,4
3470,4
3471,9
3472,3
3473,3
3474,9
3475,7
3476,9
3477,9
3478,7
3479,0
3480,7
3481,3
3482,2
3483,8
3484,6
3485,9
3486,2
3487,3
3488,1
3489,4
3490,7
3491,4
3492,7
3493,9
3494,3
3495,8
3496,3
3497,3
3498,0
3499,7
3500,0
3501,3
3502,7
3503,5
3504,3
3505,3
3506,7
3507,2
3508,0
3509,7
3510,0
3511,7
3512,0
3513,9
3514,1
3515,2
3516,0
3517,0
3518,1
3519,2
3520,0
3521,7
3522,6
3523,2
3524,0
3525,1
3526,6
3527,2
3528,7
3529,9
3530,0
3531,4
3532,9
3533,7
3534,3
3535,7
3536,9
3537,7
3538,5
3539,0
3540,6
3541,3
3542,8
3543,0
3544,6
3545,3
3546,0
3547,1
3548,9
3549,2
3550,6
3551,9
3552,6
3553,2
3554,8
3555,3
3556,0
3557,6
3558,4
3559,7
3560,2
3561,2
3562,4
3563,9
3564,4
3565,8
3566,1
3567,2
3568,0
3569,2
3570,1
3571,7
3572,1
3573,7
3574,8
3575,7
3576,6
3577,1
3578,3
3579,9
3580,8
3581,3
3582,2
3583,6
3584,2
3585,4
3586,3
3587,4
3588,2
3589,4
3590,4
3591,9
3592,9
3593,6
3594,2
3595,2
3596,3
3597,8
3598,0
3599,7
3600,7
3601,8
3602,9
3603,6
3604,9
3605,4
3606,7
3607,2
3608,9
3609,0
3610,0
3611,3
3612,2
3613,0
3614,4
3615,6
3616,1
3617,3
3618,3
3619,7
3620,4
3621,0
3622,9
3623,3
3624,2
3625,6
3626,0
3627,7
3628,2
3629,9
3630,4
3631,1
3632,2
3633,4
3634,6
3635,4
3636,7
3637,4
3638,3
3639,7
3640,2
3641,4
3642,7
3643,1
3644,5
3645,8
3646,7
3647,9
3648,4
3649,6
3650,0
3651,9
3652,4
3653,0
3654,1
3655,9
3656,9
3657,4
3658,4
3659,9
3660,1
3661,1
3662,0
3663,1
3664,7
3665,9
3666,9
3667,3
3668,6
3669,7
3670,0
3671,7
3672,8
3673,8
3674,0
3675,8
3676,9
3677,2
3678,9
3679,3
3680,5
3681,3
3682,3
3683,6
3684,7
3685,2
3686,6
3687,6
3688,7
3689,6
3690,7
3691,9
3692,7
3693,0
3694,7
3695,0
3696,0
3697,6
3698,3
3699,7
3700,7
3701,4
3702,6
3703,8
3704,5
3705,9
3706,7
3707,7
3708,4
3709,7
3710,6
3711,0
3712,3
3713,7
3714,3
3715,4
3716,2
3717,9
3718,2
3719,4
3720,4
3721,0
3722,4
3723,9
3724,7
3725,6
3726,3
3727,3
3728,7
3729,3
3730,0
3731,5
3732,9
3733,4
3734,9
3735,6
3736,0
3737,1
3738,3
3739,5
3740,2
3741,7
3742,6
3743,6
3744,0
3745,0
3746,1
3747,6
3748,8
3749,9
3750,7
3751,6
3752,1
3753,9
3754,2
3755,3
3756,9
3757,0
3758,4
3759,7
3760,1
3761,1
3762,9
3763,8
3764,0
3765,2
3766,9
3767,7
3768,2
3769,3
3770,8
3771,2
3772,3
3773,7
3774,3
3775,9
3776,9
3777,0
3778,6
3779,2
3780,1
3781,3
3782,8
3783,0
3784,6
3785,3
3786,6
3787,2
3788,6
3789,1
3790,9
3791,3
3792,8
3793,6
3794,1
3795,4
3796,6
3797,9
3798,1
3799,2
3800,1
3801,8
3802,9
3803,7
3804,9
3805,6
3806,4
3807,6
3808,2
3809,0
3810,9
3811,7
3812,4
3813,2
3814,0
3815,0
3816,1
3817,6
3818,8
3819,6
3820,6
3821,7
3822,0
3823,2
3824,9
3825,6
3826,1
3827,2
3828,6
3829,6
3830,8
3831,7
3832,2
3833,9
3834,3
3835,2
3836,2
3837,4
3838,2
3839,2
3840,7
3841,6
3842,9
3843,0
3844,3
3845,6
3846,2
3847,2
3848,0
3849,0
3850,5
3851,9
3852,3
3853,8
3854,3
3855,2
3856,9
3857,7
3858,7
3859,4
3860,4
3861,6
3862,6
3863,9
3864,1
3865,1
3866,9
3867,8
3868,2
3869,7
3870,9
3871,2
3872,4
3873,3
3874,7
3875,8
3876,9
3877,3
3878,4
3879,7
3880,1
3881,0
3882,8
3883,6
3884,9
3885,6
3886,9
3887,7
3888,7
3889,6
3890,9
3891,9
3892,0
3893,3
3894,7
3895,3
3896,9
3897,7
3898,0
3899,0
3900,0
3901,2
3902,0
3903,2
3904,7
3905,7
3906,0
3907,1
3908,9
3909,6
3910,2
3911,4
3912,4
3913,2
3914,3
3915,0
3916,6
3917,1
3918,1
3919,0
3920,0
3921,8
3922,1
3923,0
3924,6
3925,7
3926,2
3927,3
3928,7
3929,0
3930,6
3931,6
3932,9
3933,9
3934,7
3935,7
3936,0
3937,8
3938,1
3939,6
3940,0
3941,7
3942,2
3943,3
3944,0
3945,1
3946,4
3947,8
3948,4
3949,7
3950,9
3951,5
3952,8
3953,6
3954,7
3955,8
3956,7
3957,0
3958,5
3959,2
3960,7
3961,7
3962,0
3963,8
3964,7
3965,0
3966,0
3967,1
3968,0
3969,1
3970,9
3971,4
3972,7
3973,2
3974,0
3975,4
3976,7
3977,2
3978,6
3979,9
3980,2
3981,2
3982,3
3983,4
3984,6
3985,1
3986,7
3987,9
3988,8
3989,8
3990,6
3991,3
3992,0
3993,2
3994,6
3995,0
3996,7
3997,4
3998,9
3999,5
4000,9
4001,6
4002,8
4003,8
4004,0
4005,3
4006,0
4007,8
4008,8
4009,6
4010,4
4011,3
4012,3
4013,5
4014,9
4015,6
4016,6
4017,2
4018,0
4019,0
4020,5
4021,4
4022,6
4023,0
4024,2
4025,0
4026,9
4027,9
4028,6
4029,6
4030,0
4031,9
4032,6
4033,7
4034,6
4035,3
4036,8
4037,6
4038,7
4039,7
4040,3
4041,1
4042,3
4043,0
4044,4
4045,1
4046,4
4047,8
4048,6
4049,8
4050,2
4051,8
4052,5
4053,2
4054,4
4055,1
4056,3
4057,0
4058,8
4059,3
4060,7
4061,1
4062,6
4063,7
4064,7
4065,4
4066,2
4067,6
4068,9
4069,7
4070,8
4071,6
4072,8
4073,7
4074,7
4075,8
4076,3
4077,8
4078,8
4079,8
4080,3
4081,2
4082,0
4083,4
4084,1
4085,9
4086,1
4087,3
4088,2
4089,7
4090,3
4091,6
4092,4
4093,0
4094,0
4095,4
4096,9
4097,4
4098,2
4099,0
4100,0
4101,7
4102,3
4103,3
4104,0
4105,4
4106,8
4107,7
4108,1
4109,8
4110,6
4111,4
4112,3
4113,8
4114,3
4115,4
4116,3
4117,6
4118,9
4119,6
4120,4
4121,3
4122,9
4123,0
4124,3
4125,1
4126,7
4127,1
4128,4
4129,0
4130,0
4131,4
4132,7
4133,9
4134,9
4135,5
4136,2
4137,4
4138,2
4139,6
4140,4
4141,2
4142,9
4143,6
4144,7
4145,6
4146,2
4147,7
4148,2
4149,2
4150,7
4151,1
4152,2
4153,1
4154,2
4155,6
4156,0
4157,7
4158,1
4159,8
4160,9
4161,6
4162,8
4163,6
4164,7
4165,1
4166,2
4167,2
4168,6
4169,2
4170,7
4171,7
4172,9
4173,2
4174,0
4175,7
4176,3
4177,0
4178,2
4179,7
4180,2
4181,3
4182,0
4183,0
4184,6
4185,3
4186,6
4187,0
4188,6
4189,2
4190,6
4191,0
4192,7
4193,2
4194,3
4195,2
4196,8
4197,9
4198,4
4199,7
4200,6
4201,6
4202,9
4203,8
4204,6
4205,7
4206,4
4207,6
4208,4
4209,0
4210,7
4211,0
4212,8
4213,6
4214,6
4215,4
4216,6
4217,7
4218,7
4219,3
4220,6
4221,6
4222,2
4223,0
4224,3
4225,9
4226,0
4227,6
4228,7
4229,7
4230,9
4231,3
4232,5
4233,8
4234,9
4235,6
4236,3
4237,2
4238,2
4239,6
4240,9
4241,3
4242,6
4243,7
4244,6
4245,4
4246,4
4247,3
4248,7
4249,4
4250,3
4251,7
4252,4
4253,4
4254,9
4255,3
4256,0
4257,3
4258,4
4259,7
4260,3
4261,9
4262,2
4263,3
4264,2
4265,2
4266,2
4267,0
4268,0
4269,3
4270,4
4271,9
4272,0
4273,4
4274,0
4275,1
4276,4
4277,9
4278,9
4279,7
4280,7
4281,9
4282,2
4283,8
4284,1
4285,1
4286,4
4287,3
4288,2
4289,6
4290,3
4291,1
4292,3
4293,4
4294,0
4295,9
4296,0
4297,7
4298,6
4299,2
4300,7
4301,0
4302,3
4303,6
4304,1
4305,6
4306,9
4307,4
4308,6
4309,2
4310,7
4311,7
4312,7
4313,5
4314,7
4315,3
4316,6
4317,6
4318,6
4319,6
4320,0
4321,1
4322,6
4323,3
4324,6
4325,6
4326,0
4327,0
4328,8
4329,3
4330,6
4331,7
4332,4
4333,6
4334,0
4335,4
4336,4
4337,0
4338,4
4339,7
4340,4
4341,1
4342,9
4343,7
4344,7
4345,3
4346,9
4347,3
4348,7
4349,0
4350,7
4351,7
4352,0
4353,1
4354,7
4355,4
4356,9
4357,9
4358,9
4359,5
4360,4
4361,9
4362,3
4363,7
4364,0
4365,9
4366,6
4367,3
4368,0
4369,7
4370,7
4371,4
4372,3
4373,3
4374,8
4375,3
4376,0
4377,4
4378,9
4379,0
4380,0
4381,4
4382,1
4383,9
4384,4
4385,0
4386,4
4387,4
4388,8
4389,2
4390,3
4391,6
4392,1
4393,1
4394,0
4395,5
4396,0
4397,0
4398,0
4399,6
4400,0
4401,3
4402,9
4403,0
4404,8
4405,7
4406,0
4407,0
4408,4
4409,1
4410,3
4411,1
4412,2
4413,7
4414,6
4415,2
4416,7
4417,9
4418,8
4419,2
4420,1
4421,9
4422,6
4423,6
4424,0
4425,6
4426,3
4427,9
4428,8
4429,1
4430,3
4431,2
4432,1
4433,7
4434,3
4435,1
4436,9
4437,2
4438,6
4439,6
4440,9
4441,2
4442,7
4443,9
4444,9
4445,3
4446,4
4447,1
4448,4
4449,0
4450,8
4451,1
4452,7
4453,9
4454,3
4455,6
4456,6
4457,2
4458,8
4459,7
4460,3
4461,6
4462,5
4463,7
4464,2
4465,0
4466,0
4467,2
4468,3
4469,4
4470,3
4471,4
4472,6
4473,3
4474,6
4475,6
4476,7
4477,3
4478,7
4479,4
4480,3
4481,3
4482,7
4483,4
4484,1
4485,3
4486,8
4487,6
4488,4
4489,3
4490,8
4491,9
4492,4
4493,4
4494,6
4495,9
4496,0
4497,8
4498,7
4499,0
4500,6
4501,6
4502,4
4503,3
4504,0
4505,5
4506,3
4507,6
4508,0
4509,9
4510,7
4511,7
4512,6
4513,2
4514,9
4515,0
4516,3
4517,7
4518,4
4519,6
4520,9
4521,6
4522,7
4523,4
4524,1
4525,5
4526,8
4527,3
4528,0
4529,8
4530,8
4531,3
4532,1
4533,9
4534,1
4535,7
4536,6
4537,6
4538,4
4539,0
4540,7
4541,7
4542,0
4543,3
4544,9
4545,7
4546,2
4547,6
4548,2
4549,4
4550,2
4551,7
4552,7
4553,9
4554,0
4555,2
4556,4
4557,1
4558,3
4559,4
4560,0
4561,1
4562,3
4563,2
4564,7
4565,4
4566,3
4567,3
4568,2
4569,7
4570,9
4571,6
4572,6
4573,7
4574,7
4575,6
4576,0
4577,3
4578,6
4579,7
4580,8
4581,1
4582,3
4583,9
4584,4
4585,2
4586,2
4587,3
4588,9
4589,4
4590,9
4591,3
4592,2
4593,8
4594,3
4595,1
4596,9
4597,9
4598,3
4599,1
4600,3
4601,6
4602,9
4603,1
4604,7
4605,3
4606,0
4607,4
4608,4
4609,0
4610,4
4611,8
4612,4
4613,5
4614,2
4615,9
4616,0
4617,8
4618,2
4619,9
4620,7
4621,9
4622,8
4623,6
4624,9
4625,7
4626,3
4627,3
4628,8
4629,0
4630,2
4631,3
4632,9
4633,2
4634,0
4635,1
4636,0
4637,6
4638,2
4639,4
4640,3
4641,4
4642,3
4643,8
4644,1
4645,0
4646,0
4647,4
4648,7
4649,2
4650,3
4651,9
4652,2
4653,3
4654,7
4655,9
4656,4
4657,6
4658,4
4659,0
4660,6
4661,9
4662,2
4663,2
4664,7
4665,4
4666,3
4667,5
4668,7
4669,4
4670,7
4671,0
4672,2
4673,9
4674,0
4675,5
4676,6
4677,8
4678,7
4679,9
4680,2
4681,3
4682,6
4683,0
4684,6
4685,7
4686,6
4687,0
4688,9
4689,4
4690,9
4691,4
4692,2
4693,6
4694,3
4695,8
4696,8
4697,0
4698,6
4699,3
4700,5
4701,6
4702,0
4703,6
4704,5
4705,3
4706,9
4707,0
4708,2
4709,0
4710,7
4711,9
4712,2
4713,7
4714,7
4715,7
4716,5
4717,8
4718,0
4719,3
4720,8
4721,7
4722,6
4723,2
4724,1
4725,6
4726,2
4727,7
4728,3
4729,7
4730,0
4731,1
4732,7
4733,2
4734,2
4735,7
4736,4
4737,3
4738,0
4739,6
4740,4
4741,6
4742,0
4743,3
4744,6
4745,3
4746,3
4747,7
4748,0
4749,9
4750,9
4751,7
4752,2
4753,0
4754,2
4755,0
4756,6
4757,0
4758,3
4759,2
4760,3
4761,7
4762,7
4763,6
4764,2
4765,7
4766,6
4767,4
4768,9
4769,0
4770,7
4771,8
4772,7
4773,0
4774,6
4775,3
4776,0
4777,5
4778,9
4779,6
4780,7
4781,1
4782,7
4783,6
4784,8
4785,6
4786,7
4787,7
4788,0
4789,7
4790,5
4791,9
4792,5
4793,9
4794,4
4795,9
4796,1
4797,6
4798,6
4799,8
4800,7
4801,6
4802,4
4803,8
4804,7
4805,9
4806,8
4807,1
4808,4
4809,8
4810,6
4811,7
4812,7
4813,6
4814,3
4815,7
4816,3
4817,6
4818,2
4819,3
4820,0
4821,7
4822,0
4823,7
4824,4
4825,3
4826,0
4827,6
4828,2
4829,4
4830,4
4831,8
4832,2
4833,0
4834,4
4835,8
4836,5
4837,4
4838,2
4839,9
4840,1
4841,0
4842,6
4843,7
4844,7
4845,4
4846,3
4847,2
4848,9
4849,7
4850,2
4851,9
4852,3
4853,3
4854,8
4855,3
4856,6
4857,3
4858,3
4859,8
4860,2
4861,6
4862,8
4863,4
4864,0
4865,7
4866,6
4867,0
4868,6
4869,0
4870,9
4871,3
4872,0
4873,1
4874,1
4875,1
4876,0
4877,4
4878,7
4879,9
4880,7
4881,3
4882,7
4883,2
4884,6
4885,2
4886,1
4887,6
4888,5
4889,9
4890,8
4891,3
4892,4
4893,7
4894,8
4895,8
4896,6
4897,4
4898,0
4899,3
4900,3
4901,9
4902,6
4903,3
4904,9
4905,3
4906,8
4907,7
4908,7
4909,8
4910,9
4911,4
4912,0
4913,4
4914,2
4915,2
4916,9
4917,9
4918,3
4919,2
4920,6
4921,4
4922,4
4923,9
4924,3
4925,7
4926,9
4927,7
4928,2
4929,3
4930,8
4931,6
4932,9
4933,9
4934,7
4935,2
4936,3
4937,8
4938,9
4939,9
4940,7
4941,2
4942,0
4943,6
4944,2
4945,0
4946,9
4947,8
4948,8
4949,7
4950,3
4951,0
4952,1
4953,2
4954,6
4955,0
4956,4
4957,2
4958,6
4959,5
4960,9
4961,6
4962,9
4963,0
4964,5
4965,6
4966,8
4967,0
4968,3
4969,9
4970,4
4971,3
4972,7
4973,5
4974,9
4975,7
4976,9
4977,8
4978,7
4979,4
4980,6
4981,0
4982,0
4983,0
4984,1
4985,7
4986,2
4987,0
4988,9
4989,2
4990,7
4991,6
4992,7
4993,2
4994,6
4995,6
4996,2
4997,9
4998,0
4999,2
